Orthogroup	Amanita_muscaria	Arabidopsis_thaliana	Canis_lupus	Dyctiostelium_discoideum	Paramecium_tetraurelia	Phytophthora_infestans	Total
OG0007273	0	5	0	1	0	1	7
OG0007274	0	7	0	0	0	0	7
OG0007275	0	7	0	0	0	0	7
OG0007276	0	7	0	0	0	0	7
OG0007277	0	7	0	0	0	0	7
OG0007278	0	7	0	0	0	0	7
OG0007279	0	7	0	0	0	0	7
OG0007280	0	7	0	0	0	0	7
OG0007281	0	7	0	0	0	0	7
OG0007282	0	7	0	0	0	0	7
OG0007283	0	4	1	1	0	1	7
OG0007284	0	7	0	0	0	0	7
OG0007285	0	7	0	0	0	0	7
OG0007286	0	7	0	0	0	0	7
OG0007287	0	2	1	1	2	1	7
OG0007288	0	7	0	0	0	0	7
OG0007289	0	7	0	0	0	0	7
OG0007290	0	7	0	0	0	0	7
OG0007291	0	3	0	0	3	1	7
OG0007292	0	7	0	0	0	0	7
OG0007293	0	7	0	0	0	0	7
OG0007294	0	7	0	0	0	0	7
OG0007295	0	7	0	0	0	0	7
OG0007296	0	7	0	0	0	0	7
OG0007297	0	7	0	0	0	0	7
OG0007298	0	7	0	0	0	0	7
OG0007299	0	7	0	0	0	0	7
OG0007300	0	7	0	0	0	0	7
OG0007301	0	7	0	0	0	0	7
OG0007302	0	7	0	0	0	0	7
OG0007303	0	3	1	2	0	1	7
OG0007304	0	7	0	0	0	0	7
OG0007305	0	7	0	0	0	0	7
OG0007306	0	7	0	0	0	0	7
OG0007307	0	7	0	0	0	0	7
OG0007308	0	7	0	0	0	0	7
OG0007309	0	7	0	0	0	0	7
OG0007310	0	7	0	0	0	0	7
OG0007311	0	7	0	0	0	0	7
OG0007312	0	2	2	0	1	2	7
OG0007313	0	7	0	0	0	0	7
OG0007314	0	7	0	0	0	0	7
OG0007315	0	7	0	0	0	0	7
OG0007316	0	7	0	0	0	0	7
OG0007317	0	7	0	0	0	0	7
OG0007318	0	1	4	1	0	1	7
OG0007319	0	7	0	0	0	0	7
OG0007320	0	4	0	1	1	1	7
OG0007321	0	7	0	0	0	0	7
OG0007322	0	7	0	0	0	0	7
OG0007323	0	7	0	0	0	0	7
OG0007324	0	7	0	0	0	0	7
OG0007325	0	7	0	0	0	0	7
OG0007326	0	7	0	0	0	0	7
OG0007327	0	3	2	1	0	1	7
OG0007328	0	7	0	0	0	0	7
OG0007329	0	7	0	0	0	0	7
OG0007330	0	7	0	0	0	0	7
OG0007331	0	6	0	1	0	0	7
OG0007332	0	7	0	0	0	0	7
OG0007333	0	7	0	0	0	0	7
OG0007334	0	7	0	0	0	0	7
OG0007335	0	7	0	0	0	0	7
OG0007336	0	2	2	1	1	1	7
OG0007337	0	7	0	0	0	0	7
OG0007338	0	7	0	0	0	0	7
OG0007339	0	6	0	0	0	1	7
OG0007340	0	7	0	0	0	0	7
OG0007341	0	7	0	0	0	0	7
OG0007342	0	7	0	0	0	0	7
OG0007343	0	7	0	0	0	0	7
OG0007344	0	7	0	0	0	0	7
OG0007345	0	7	0	0	0	0	7
OG0007346	0	7	0	0	0	0	7
OG0007347	0	3	1	1	0	2	7
OG0007348	0	7	0	0	0	0	7
OG0007349	0	2	2	1	1	1	7
OG0007350	0	7	0	0	0	0	7
OG0007351	0	7	0	0	0	0	7
OG0007352	0	7	0	0	0	0	7
OG0007353	0	3	1	1	1	1	7
OG0007354	0	6	0	0	0	1	7
OG0007355	0	7	0	0	0	0	7
OG0007356	0	7	0	0	0	0	7
OG0007357	0	7	0	0	0	0	7
OG0007358	0	7	0	0	0	0	7
OG0007359	0	7	0	0	0	0	7
OG0007360	0	7	0	0	0	0	7
OG0007361	0	7	0	0	0	0	7
OG0007362	0	7	0	0	0	0	7
OG0007363	0	2	3	1	1	0	7
OG0007364	0	7	0	0	0	0	7
OG0007365	0	7	0	0	0	0	7
OG0007366	0	7	0	0	0	0	7
OG0007367	0	7	0	0	0	0	7
OG0007368	0	4	1	1	0	1	7
OG0007369	0	7	0	0	0	0	7
OG0007370	0	7	0	0	0	0	7
OG0007371	0	6	0	0	1	0	7
OG0007372	0	7	0	0	0	0	7
OG0007373	0	3	0	1	2	1	7
OG0007374	0	7	0	0	0	0	7
OG0007375	0	7	0	0	0	0	7
OG0007376	0	7	0	0	0	0	7
OG0007377	0	7	0	0	0	0	7
OG0007378	0	7	0	0	0	0	7
OG0007379	0	7	0	0	0	0	7
OG0007380	0	7	0	0	0	0	7
OG0007381	0	7	0	0	0	0	7
OG0007382	0	3	1	1	1	1	7
OG0007383	0	3	2	1	1	0	7
OG0007384	0	7	0	0	0	0	7
OG0007385	0	7	0	0	0	0	7
OG0007386	0	7	0	0	0	0	7
OG0007387	0	7	0	0	0	0	7
OG0007388	0	7	0	0	0	0	7
OG0007389	0	7	0	0	0	0	7
OG0007390	0	2	1	1	2	1	7
OG0007391	0	2	1	1	2	1	7
OG0007392	0	7	0	0	0	0	7
OG0007393	0	7	0	0	0	0	7
OG0007394	0	7	0	0	0	0	7
OG0007395	0	2	0	0	5	0	7
OG0007396	0	7	0	0	0	0	7
OG0007397	0	4	1	1	0	1	7
OG0007398	0	7	0	0	0	0	7
OG0007399	0	1	2	1	2	1	7
OG0007400	0	1	4	1	0	1	7
OG0007401	0	1	1	1	2	2	7
OG0007402	0	1	1	2	2	1	7
OG0007403	0	7	0	0	0	0	7
OG0007404	0	1	0	6	0	0	7
OG0007405	0	1	6	0	0	0	7
OG0007406	0	1	2	1	2	1	7
OG0007407	0	7	0	0	0	0	7
OG0007408	0	7	0	0	0	0	7
OG0007409	0	7	0	0	0	0	7
OG0007410	0	1	1	1	3	1	7
OG0007411	0	4	3	0	0	0	7
OG0007412	0	2	1	3	0	1	7
OG0007413	0	7	0	0	0	0	7
OG0007414	0	7	0	0	0	0	7
OG0007415	0	7	0	0	0	0	7
OG0007416	0	7	0	0	0	0	7
OG0007417	0	2	4	0	0	1	7
OG0007418	0	3	0	4	0	0	7
OG0007419	0	1	2	1	2	1	7
OG0007420	0	4	1	1	0	1	7
OG0007421	0	1	6	0	0	0	7
OG0007422	0	1	6	0	0	0	7
OG0007423	0	1	4	1	0	1	7
OG0007424	0	7	0	0	0	0	7
OG0007425	0	1	6	0	0	0	7
OG0007426	0	7	0	0	0	0	7
OG0007427	0	1	5	0	0	1	7
OG0007428	0	1	6	0	0	0	7
OG0007429	0	2	0	2	2	1	7
OG0007430	0	2	2	1	2	0	7
OG0007431	0	2	5	0	0	0	7
OG0007432	0	1	3	0	2	1	7
OG0007433	0	1	2	1	2	1	7
OG0007434	0	1	0	0	4	2	7
OG0007435	0	1	3	0	2	1	7
OG0007436	0	1	6	0	0	0	7
OG0007437	0	1	2	1	2	1	7
OG0007438	0	2	4	0	1	0	7
OG0007439	0	1	1	2	2	1	7
OG0007440	0	2	2	1	2	0	7
OG0007441	0	1	3	2	0	1	7
OG0007442	0	1	5	0	0	1	7
OG0007443	0	1	2	1	2	1	7
OG0007444	0	2	4	1	0	0	7
OG0007445	0	2	0	0	5	0	7
OG0007446	0	1	0	1	5	0	7
OG0007447	0	1	6	0	0	0	7
OG0007448	0	1	5	0	0	1	7
OG0007449	0	1	4	1	0	1	7
OG0007450	0	0	7	0	0	0	7
OG0007451	0	0	4	1	0	2	7
OG0007452	0	0	6	1	0	0	7
OG0007453	0	0	7	0	0	0	7
OG0007454	0	0	7	0	0	0	7
OG0007455	0	0	7	0	0	0	7
OG0007456	0	0	7	0	0	0	7
OG0007457	0	0	7	0	0	0	7
OG0007458	0	0	7	0	0	0	7
OG0007459	0	0	7	0	0	0	7
OG0007460	0	0	7	0	0	0	7
OG0007461	0	0	7	0	0	0	7
OG0007462	0	0	7	0	0	0	7
OG0007463	0	0	7	0	0	0	7
OG0007464	0	0	7	0	0	0	7
OG0007465	0	0	4	3	0	0	7
OG0007466	0	0	7	0	0	0	7
OG0007467	0	0	7	0	0	0	7
OG0007468	0	0	7	0	0	0	7
OG0007469	0	0	7	0	0	0	7
OG0007470	0	0	7	0	0	0	7
OG0007471	0	0	7	0	0	0	7
OG0007472	0	0	7	0	0	0	7
OG0007473	0	0	7	0	0	0	7
OG0007474	0	0	7	0	0	0	7
OG0007475	0	0	7	0	0	0	7
OG0007476	0	0	6	0	0	1	7
OG0007477	0	0	7	0	0	0	7
OG0007478	0	0	7	0	0	0	7
OG0007479	0	0	7	0	0	0	7
OG0007480	0	0	6	1	0	0	7
OG0007481	0	0	7	0	0	0	7
OG0007482	0	0	5	1	0	1	7
OG0007483	0	0	5	0	1	1	7
OG0007484	0	0	7	0	0	0	7
OG0007485	0	0	7	0	0	0	7
OG0007486	0	0	7	0	0	0	7
OG0007487	0	0	7	0	0	0	7
OG0007488	0	0	7	0	0	0	7
OG0007489	0	0	7	0	0	0	7
OG0007490	0	0	3	0	3	1	7
OG0007491	0	0	7	0	0	0	7
OG0007492	0	0	7	0	0	0	7
OG0007493	0	0	7	0	0	0	7
OG0007494	0	0	7	0	0	0	7
OG0007495	0	0	7	0	0	0	7
OG0007496	0	0	7	0	0	0	7
OG0007497	0	0	7	0	0	0	7
OG0007498	0	0	7	0	0	0	7
OG0007499	0	0	7	0	0	0	7
OG0007500	0	0	7	0	0	0	7
OG0007501	0	0	7	0	0	0	7
OG0007502	0	0	7	0	0	0	7
OG0007503	0	0	7	0	0	0	7
OG0007504	0	0	7	0	0	0	7
OG0007505	0	0	7	0	0	0	7
OG0007506	0	0	7	0	0	0	7
OG0007507	0	0	7	0	0	0	7
OG0007508	0	0	6	0	0	1	7
OG0007509	0	0	7	0	0	0	7
OG0007510	0	0	7	0	0	0	7
OG0007511	0	0	6	1	0	0	7
OG0007512	0	0	7	0	0	0	7
OG0007513	0	0	7	0	0	0	7
OG0007514	0	0	6	1	0	0	7
OG0007515	0	0	7	0	0	0	7
OG0007516	0	0	7	0	0	0	7
OG0007517	0	0	7	0	0	0	7
OG0007518	0	0	4	1	1	1	7
OG0007519	0	0	7	0	0	0	7
OG0007520	0	0	6	0	0	1	7
OG0007521	0	0	7	0	0	0	7
OG0007522	0	0	7	0	0	0	7
OG0007523	0	0	7	0	0	0	7
OG0007524	0	0	7	0	0	0	7
OG0007525	0	0	7	0	0	0	7
OG0007526	0	0	7	0	0	0	7
OG0007527	0	0	7	0	0	0	7
OG0007528	0	0	7	0	0	0	7
OG0007529	0	0	7	0	0	0	7
OG0007530	0	0	7	0	0	0	7
OG0007531	0	0	7	0	0	0	7
OG0007532	0	0	6	1	0	0	7
OG0007533	0	0	7	0	0	0	7
OG0007534	0	0	7	0	0	0	7
OG0007535	0	0	7	0	0	0	7
OG0007536	0	0	7	0	0	0	7
OG0007537	0	0	7	0	0	0	7
OG0007538	0	0	5	0	1	1	7
OG0007539	0	0	6	0	1	0	7
OG0007540	0	0	7	0	0	0	7
OG0007541	0	0	7	0	0	0	7
OG0007542	0	0	7	0	0	0	7
OG0007543	0	0	7	0	0	0	7
OG0007544	0	0	7	0	0	0	7
OG0007545	0	0	7	0	0	0	7
OG0007546	0	0	7	0	0	0	7
OG0007547	0	0	2	1	2	2	7
OG0007548	0	0	7	0	0	0	7
OG0007549	0	0	7	0	0	0	7
OG0007550	0	0	7	0	0	0	7
OG0007551	0	0	7	0	0	0	7
OG0007552	0	0	6	0	1	0	7
OG0007553	0	0	7	0	0	0	7
OG0007554	0	0	7	0	0	0	7
OG0007555	0	0	7	0	0	0	7
OG0007556	0	0	7	0	0	0	7
OG0007557	0	0	7	0	0	0	7
OG0007558	0	0	7	0	0	0	7
OG0007559	0	0	7	0	0	0	7
OG0007560	0	0	7	0	0	0	7
OG0007561	0	0	7	0	0	0	7
OG0007562	0	0	2	2	3	0	7
OG0007563	0	0	7	0	0	0	7
OG0007564	0	0	7	0	0	0	7
OG0007565	0	0	7	0	0	0	7
OG0007566	0	0	7	0	0	0	7
OG0007567	0	0	6	0	0	1	7
OG0007568	0	0	7	0	0	0	7
OG0007569	0	0	7	0	0	0	7
OG0007570	0	0	7	0	0	0	7
OG0007571	0	0	7	0	0	0	7
OG0007572	0	0	7	0	0	0	7
OG0007573	0	0	7	0	0	0	7
OG0007574	0	0	7	0	0	0	7
OG0007575	0	0	7	0	0	0	7
OG0007576	0	0	7	0	0	0	7
OG0007577	0	0	7	0	0	0	7
OG0007578	0	0	7	0	0	0	7
OG0007579	0	0	7	0	0	0	7
OG0007580	0	0	7	0	0	0	7
OG0007581	0	0	7	0	0	0	7
OG0007582	0	0	7	0	0	0	7
OG0007583	0	0	7	0	0	0	7
OG0007584	0	0	7	0	0	0	7
OG0007585	0	0	7	0	0	0	7
OG0007586	0	0	7	0	0	0	7
OG0007587	0	0	7	0	0	0	7
OG0007588	0	0	7	0	0	0	7
OG0007589	0	0	7	0	0	0	7
OG0007590	0	0	7	0	0	0	7
OG0007591	0	0	7	0	0	0	7
OG0007592	0	0	7	0	0	0	7
OG0007593	0	0	7	0	0	0	7
OG0007594	0	0	7	0	0	0	7
OG0007595	0	0	7	0	0	0	7
OG0007596	0	0	7	0	0	0	7
OG0007597	0	0	6	1	0	0	7
OG0007598	0	0	4	0	2	1	7
OG0007599	0	0	6	1	0	0	7
OG0007600	0	0	7	0	0	0	7
OG0007601	0	0	5	0	0	2	7
OG0007602	0	0	7	0	0	0	7
OG0007603	0	0	7	0	0	0	7
OG0007604	0	0	7	0	0	0	7
OG0007605	0	0	3	0	3	1	7
OG0007606	0	0	6	1	0	0	7
OG0007607	0	0	7	0	0	0	7
OG0007608	0	0	7	0	0	0	7
OG0007609	0	0	6	0	0	1	7
OG0007610	0	0	7	0	0	0	7
OG0007611	0	0	7	0	0	0	7
OG0007612	0	0	7	0	0	0	7
OG0007613	0	0	7	0	0	0	7
OG0007614	0	0	7	0	0	0	7
OG0007615	0	0	7	0	0	0	7
OG0007616	0	0	7	0	0	0	7
OG0007617	0	0	6	1	0	0	7
OG0007618	0	0	7	0	0	0	7
OG0007619	0	0	7	0	0	0	7
OG0007620	0	0	7	0	0	0	7
OG0007621	0	0	7	0	0	0	7
OG0007622	0	0	4	0	2	1	7
OG0007623	0	0	4	1	2	0	7
OG0007624	0	0	7	0	0	0	7
OG0007625	0	0	7	0	0	0	7
OG0007626	0	0	7	0	0	0	7
OG0007627	0	0	6	1	0	0	7
OG0007628	0	0	7	0	0	0	7
OG0007629	0	0	1	0	5	1	7
OG0007630	0	0	7	0	0	0	7
OG0007631	0	0	7	0	0	0	7
OG0007632	0	0	7	0	0	0	7
OG0007633	0	0	7	0	0	0	7
OG0007634	0	0	7	0	0	0	7
OG0007635	0	0	7	0	0	0	7
OG0007636	0	0	7	0	0	0	7
OG0007637	0	0	7	0	0	0	7
OG0007638	0	0	4	0	2	1	7
OG0007639	0	0	7	0	0	0	7
OG0007640	0	0	7	0	0	0	7
OG0007641	0	0	7	0	0	0	7
OG0007642	0	0	7	0	0	0	7
OG0007643	0	0	4	0	2	1	7
OG0007644	0	0	7	0	0	0	7
OG0007645	0	0	4	0	2	1	7
OG0007646	0	0	7	0	0	0	7
OG0007647	0	0	7	0	0	0	7
OG0007648	0	0	7	0	0	0	7
OG0007649	0	0	7	0	0	0	7
OG0007650	0	0	7	0	0	0	7
OG0007651	0	0	5	0	0	2	7
OG0007652	0	0	7	0	0	0	7
OG0007653	0	0	7	0	0	0	7
OG0007654	0	0	7	0	0	0	7
OG0007655	0	0	7	0	0	0	7
OG0007656	0	0	7	0	0	0	7
OG0007657	0	0	7	0	0	0	7
OG0007658	0	0	7	0	0	0	7
OG0007659	0	0	7	0	0	0	7
OG0007660	0	0	7	0	0	0	7
OG0007661	0	0	7	0	0	0	7
OG0007662	0	0	7	0	0	0	7
OG0007663	0	0	7	0	0	0	7
OG0007664	0	0	7	0	0	0	7
OG0007665	0	0	7	0	0	0	7
OG0007666	0	0	7	0	0	0	7
OG0007667	0	0	7	0	0	0	7
OG0007668	0	0	7	0	0	0	7
OG0007669	0	0	7	0	0	0	7
OG0007670	0	0	7	0	0	0	7
OG0007671	0	0	5	1	0	1	7
OG0007672	0	0	7	0	0	0	7
OG0007673	0	0	7	0	0	0	7
OG0007674	0	0	7	0	0	0	7
OG0007675	0	0	7	0	0	0	7
OG0007676	0	0	7	0	0	0	7
OG0007677	0	0	7	0	0	0	7
OG0007678	0	0	6	1	0	0	7
OG0007679	0	0	7	0	0	0	7
OG0007680	0	0	6	0	1	0	7
OG0007681	0	0	7	0	0	0	7
OG0007682	0	0	6	1	0	0	7
OG0007683	0	0	7	0	0	0	7
OG0007684	0	0	1	2	1	3	7
OG0007685	0	0	7	0	0	0	7
OG0007686	0	0	7	0	0	0	7
OG0007687	0	0	7	0	0	0	7
OG0007688	0	0	3	1	3	0	7
OG0007689	0	0	7	0	0	0	7
OG0007690	0	0	7	0	0	0	7
OG0007691	0	0	6	1	0	0	7
OG0007692	0	0	7	0	0	0	7
OG0007693	0	0	7	0	0	0	7
OG0007694	0	0	7	0	0	0	7
OG0007695	0	0	7	0	0	0	7
OG0007696	0	0	7	0	0	0	7
OG0007697	0	0	7	0	0	0	7
OG0007698	0	0	5	0	0	2	7
OG0007699	0	0	7	0	0	0	7
OG0007700	0	0	6	0	0	1	7
OG0007701	0	0	7	0	0	0	7
OG0007702	0	0	7	0	0	0	7
OG0007703	0	0	7	0	0	0	7
OG0007704	0	0	7	0	0	0	7
OG0007705	0	0	6	1	0	0	7
OG0007706	0	0	7	0	0	0	7
OG0007707	0	0	7	0	0	0	7
OG0007708	0	0	7	0	0	0	7
OG0007709	0	0	7	0	0	0	7
OG0007710	0	0	7	0	0	0	7
OG0007711	0	0	7	0	0	0	7
OG0007712	0	0	7	0	0	0	7
OG0007713	0	0	7	0	0	0	7
OG0007714	0	0	5	1	0	1	7
OG0007715	0	0	1	0	5	1	7
OG0007716	0	0	7	0	0	0	7
OG0007717	0	0	7	0	0	0	7
OG0007718	0	0	7	0	0	0	7
OG0007719	0	0	7	0	0	0	7
OG0007720	0	0	5	1	0	1	7
OG0007721	0	0	7	0	0	0	7
OG0007722	0	0	6	0	0	1	7
OG0007723	0	0	7	0	0	0	7
OG0007724	0	0	7	0	0	0	7
OG0007725	0	0	7	0	0	0	7
OG0007726	0	0	4	0	2	1	7
OG0007727	0	0	7	0	0	0	7
OG0007728	0	0	7	0	0	0	7
OG0007729	0	0	7	0	0	0	7
OG0007730	0	0	7	0	0	0	7
OG0007731	0	0	7	0	0	0	7
OG0007732	0	0	7	0	0	0	7
OG0007733	0	0	1	1	2	3	7
OG0007734	0	0	7	0	0	0	7
OG0007735	0	0	7	0	0	0	7
OG0007736	0	0	7	0	0	0	7
OG0007737	0	0	7	0	0	0	7
OG0007738	0	0	7	0	0	0	7
OG0007739	0	0	7	0	0	0	7
OG0007740	0	0	7	0	0	0	7
OG0007741	0	0	7	0	0	0	7
OG0007742	0	0	5	1	0	1	7
OG0007743	0	0	7	0	0	0	7
OG0007744	0	0	7	0	0	0	7
OG0007745	0	0	7	0	0	0	7
OG0007746	0	0	7	0	0	0	7
OG0007747	0	0	1	0	6	0	7
OG0007748	0	0	7	0	0	0	7
OG0007749	0	0	7	0	0	0	7
OG0007750	0	0	7	0	0	0	7
OG0007751	0	0	7	0	0	0	7
OG0007752	0	0	7	0	0	0	7
OG0007753	0	0	7	0	0	0	7
OG0007754	0	0	6	0	0	1	7
OG0007755	0	0	7	0	0	0	7
OG0007756	0	0	7	0	0	0	7
OG0007757	0	0	7	0	0	0	7
OG0007758	0	0	7	0	0	0	7
OG0007759	0	0	4	0	2	1	7
OG0007760	0	0	7	0	0	0	7
OG0007761	0	0	7	0	0	0	7
OG0007762	0	0	4	0	2	1	7
OG0007763	0	0	7	0	0	0	7
OG0007764	0	0	7	0	0	0	7
OG0007765	0	0	7	0	0	0	7
OG0007766	0	0	7	0	0	0	7
OG0007767	0	0	7	0	0	0	7
OG0007768	0	0	7	0	0	0	7
OG0007769	0	0	7	0	0	0	7
OG0007770	0	0	5	1	0	1	7
OG0007771	0	0	7	0	0	0	7
OG0007772	0	0	7	0	0	0	7
OG0007773	0	0	7	0	0	0	7
OG0007774	0	0	7	0	0	0	7
OG0007775	0	0	1	1	0	5	7
OG0007776	0	0	7	0	0	0	7
OG0007777	0	0	7	0	0	0	7
OG0007778	0	0	7	0	0	0	7
OG0007779	0	0	7	0	0	0	7
OG0007780	0	0	7	0	0	0	7
OG0007781	0	0	7	0	0	0	7
OG0007782	0	0	5	1	0	1	7
OG0007783	0	0	7	0	0	0	7
OG0007784	0	0	4	0	3	0	7
OG0007785	0	0	7	0	0	0	7
OG0007786	0	0	7	0	0	0	7
OG0007787	0	0	6	1	0	0	7
OG0007788	0	0	7	0	0	0	7
OG0007789	0	0	7	0	0	0	7
OG0007790	0	0	7	0	0	0	7
OG0007791	0	0	1	0	5	1	7
OG0007792	0	0	7	0	0	0	7
OG0007793	0	0	7	0	0	0	7
OG0007794	0	0	7	0	0	0	7
OG0007795	0	0	7	0	0	0	7
OG0007796	0	0	7	0	0	0	7
OG0007797	0	0	7	0	0	0	7
OG0007798	0	0	7	0	0	0	7
OG0007799	0	0	7	0	0	0	7
OG0007800	0	0	7	0	0	0	7
OG0007801	0	0	7	0	0	0	7
OG0007802	0	0	4	0	3	0	7
OG0007803	0	0	7	0	0	0	7
OG0007804	0	0	7	0	0	0	7
OG0007805	0	0	7	0	0	0	7
OG0007806	0	0	7	0	0	0	7
OG0007807	0	0	6	1	0	0	7
OG0007808	0	0	7	0	0	0	7
OG0007809	0	0	2	0	2	3	7
OG0007810	0	0	5	1	0	1	7
OG0007811	0	0	7	0	0	0	7
OG0007812	0	0	1	1	5	0	7
OG0007813	0	0	2	3	1	1	7
OG0007814	0	0	1	5	0	1	7
OG0007815	0	0	0	7	0	0	7
OG0007816	0	0	0	7	0	0	7
OG0007817	0	0	0	7	0	0	7
OG0007818	0	0	0	7	0	0	7
OG0007819	0	0	0	7	0	0	7
OG0007820	0	0	0	7	0	0	7
OG0007821	0	0	0	7	0	0	7
OG0007822	0	0	0	7	0	0	7
OG0007823	0	0	0	7	0	0	7
OG0007824	0	0	0	7	0	0	7
OG0007825	0	0	0	7	0	0	7
OG0007826	0	0	0	7	0	0	7
OG0007827	0	0	0	7	0	0	7
OG0007828	0	0	0	1	5	1	7
OG0007829	0	0	0	7	0	0	7
OG0007830	0	0	0	1	0	6	7
OG0007831	0	0	0	1	5	1	7
OG0007832	0	0	0	7	0	0	7
OG0007833	0	0	0	3	4	0	7
OG0007834	0	0	0	7	0	0	7
OG0007835	0	0	0	5	2	0	7
OG0007836	0	0	0	7	0	0	7
OG0007837	0	0	0	7	0	0	7
OG0007838	0	0	0	7	0	0	7
OG0007839	0	0	0	7	0	0	7
OG0007840	0	0	0	7	0	0	7
OG0007841	0	0	0	1	3	3	7
OG0007842	0	0	0	7	0	0	7
OG0007843	0	0	0	7	0	0	7
OG0007844	0	0	0	7	0	0	7
OG0007845	0	0	0	3	4	0	7
OG0007846	0	0	0	7	0	0	7
OG0007847	0	0	0	1	6	0	7
OG0007848	0	0	0	2	5	0	7
OG0007849	0	0	0	1	6	0	7
OG0007850	0	0	0	0	7	0	7
OG0007851	0	0	0	0	7	0	7
OG0007852	0	0	0	0	7	0	7
OG0007853	0	0	0	0	7	0	7
OG0007854	0	0	0	0	7	0	7
OG0007855	0	0	0	0	7	0	7
OG0007856	0	0	0	0	6	1	7
OG0007857	0	0	0	0	7	0	7
OG0007858	0	0	0	0	7	0	7
OG0007859	0	0	0	0	7	0	7
OG0007860	0	0	0	0	7	0	7
OG0007861	0	0	0	0	7	0	7
OG0007862	0	0	0	0	7	0	7
OG0007863	0	0	0	0	7	0	7
OG0007864	0	0	0	0	7	0	7
OG0007865	0	0	0	0	7	0	7
OG0007866	0	0	0	0	7	0	7
OG0007867	0	0	0	0	7	0	7
OG0007868	0	0	0	0	7	0	7
OG0007869	0	0	0	0	7	0	7
OG0007870	0	0	0	0	7	0	7
OG0007871	0	0	0	0	7	0	7
OG0007872	0	0	0	0	6	1	7
OG0007873	0	0	0	0	7	0	7
OG0007874	0	0	0	0	7	0	7
OG0007875	0	0	0	0	7	0	7
OG0007876	0	0	0	0	7	0	7
OG0007877	0	0	0	0	7	0	7
OG0007878	0	0	0	0	7	0	7
OG0007879	0	0	0	0	7	0	7
OG0007880	0	0	0	0	7	0	7
OG0007881	0	0	0	0	7	0	7
OG0007882	0	0	0	0	7	0	7
OG0007883	0	0	0	0	7	0	7
OG0007884	0	0	0	0	7	0	7
OG0007885	0	0	0	0	7	0	7
OG0007886	0	0	0	0	7	0	7
OG0007887	0	0	0	0	7	0	7
OG0007888	0	0	0	0	7	0	7
OG0007889	0	0	0	0	7	0	7
OG0007890	0	0	0	0	7	0	7
OG0007891	0	0	0	0	7	0	7
OG0007892	0	0	0	0	7	0	7
OG0007893	0	0	0	0	6	1	7
OG0007894	0	0	0	0	7	0	7
OG0007895	0	0	0	0	4	3	7
OG0007896	0	0	0	0	7	0	7
OG0007897	0	0	0	0	7	0	7
OG0007898	0	0	0	0	7	0	7
OG0007899	0	0	0	0	7	0	7
OG0007900	0	0	0	0	7	0	7
OG0007901	0	0	0	0	7	0	7
OG0007902	0	0	0	0	6	1	7
OG0007903	0	0	0	0	7	0	7
OG0007904	0	0	0	0	7	0	7
OG0007905	0	0	0	0	7	0	7
OG0007906	0	0	0	0	7	0	7
OG0007907	0	0	0	0	7	0	7
OG0007908	0	0	0	0	7	0	7
OG0007909	0	0	0	0	7	0	7
OG0007910	0	0	0	0	7	0	7
OG0007911	0	0	0	0	7	0	7
OG0007912	0	0	0	0	7	0	7
OG0007913	0	0	0	0	7	0	7
OG0007914	0	0	0	0	7	0	7
OG0007915	0	0	0	0	7	0	7
OG0007916	0	0	0	0	7	0	7
OG0007917	0	0	0	0	7	0	7
OG0007918	0	0	0	0	7	0	7
OG0007919	0	0	0	0	7	0	7
OG0007920	0	0	0	0	7	0	7
OG0007921	0	0	0	0	7	0	7
OG0007922	0	0	0	0	7	0	7
OG0007923	0	0	0	0	7	0	7
OG0007924	0	0	0	0	7	0	7
OG0007925	0	0	0	0	7	0	7
OG0007926	0	0	0	0	7	0	7
OG0007927	0	0	0	0	7	0	7
OG0007928	0	0	0	0	7	0	7
OG0007929	0	0	0	0	7	0	7
OG0007930	0	0	0	0	7	0	7
OG0007931	0	0	0	0	7	0	7
OG0007932	0	0	0	0	7	0	7
OG0007933	0	0	0	0	7	0	7
OG0007934	0	0	0	0	7	0	7
OG0007935	0	0	0	0	7	0	7
OG0007936	0	0	0	0	7	0	7
OG0007937	0	0	0	0	7	0	7
OG0007938	0	0	0	0	7	0	7
OG0007939	0	0	0	0	6	1	7
OG0007940	0	0	0	0	7	0	7
OG0007941	0	0	0	0	7	0	7
OG0007942	0	0	0	0	4	3	7
OG0007943	0	0	0	0	7	0	7
OG0007944	0	0	0	0	7	0	7
OG0007945	0	0	0	0	7	0	7
OG0007946	0	0	0	0	7	0	7
OG0007947	0	0	0	0	7	0	7
OG0007948	0	0	0	0	7	0	7
OG0007949	0	0	0	0	7	0	7
OG0007950	0	0	0	0	7	0	7
OG0007951	0	0	0	0	7	0	7
OG0007952	0	0	0	0	7	0	7
OG0007953	0	0	0	0	7	0	7
OG0007954	0	0	0	0	7	0	7
OG0007955	0	0	0	0	7	0	7
OG0007956	0	0	0	0	7	0	7
OG0007957	0	0	0	0	7	0	7
OG0007958	0	0	0	0	7	0	7
OG0007959	0	0	0	0	7	0	7
OG0007960	0	0	0	0	7	0	7
OG0007961	0	0	0	0	7	0	7
OG0007962	0	0	0	0	7	0	7
OG0007963	0	0	0	0	7	0	7
OG0007964	0	0	0	0	7	0	7
OG0007965	0	0	0	0	7	0	7
OG0007966	0	0	0	0	7	0	7
OG0007967	0	0	0	0	5	2	7
OG0007968	0	0	0	0	7	0	7
